model,repeat,fold,auroc,auprc,n_test,n_pos_test
news2_hospital,0,0,0.648501461988304,0.05685815961124639,594,24
news2_hospital,0,1,0.6059564719358534,0.1438876889208121,606,24
news2_hospital,0,2,0.7500733568075117,0.1681083816887985,592,24
news2_hospital,0,3,0.7626827485380117,0.09241076001122533,594,24
news2_hospital,0,4,0.6285881663737551,0.22933290594358363,593,24
news2_hospital,1,0,0.7484303652968036,0.0923034869760794,608,24
news2_hospital,1,1,0.6369311465721039,0.11680565162285436,588,24
news2_hospital,1,2,0.6958766608896592,0.1387541814574079,601,24
news2_hospital,1,3,0.6620656654888103,0.09961426201001497,590,24
news2_hospital,1,4,0.651225058685446,0.11608689998073991,592,24
news2_hospital,2,0,0.6601608187134503,0.07033020725684898,594,24
news2_hospital,2,1,0.5627147766323024,0.13937062762417748,606,24
news2_hospital,2,2,0.781543427230047,0.20149881490162458,592,24
news2_hospital,2,3,0.7255482456140351,0.089139462898088,594,24
news2_hospital,2,4,0.6578060925600469,0.18556819636138902,593,24
news2_hospital,3,0,0.7088815789473684,0.0927550166309836,594,24
news2_hospital,3,1,0.5727018900343642,0.1404491076670883,606,24
news2_hospital,3,2,0.7889891431924883,0.21620713198341074,592,24
news2_hospital,3,3,0.7434210526315789,0.09164559024670238,594,24
news2_hospital,3,4,0.5627562975981254,0.08525095987193106,593,24
news2_hospital,4,0,0.774650399543379,0.08547121485794475,608,24
news2_hospital,4,1,0.6392582742316786,0.12231218508803648,588,24
news2_hospital,4,2,0.7139659156556905,0.20304879286199914,601,24
news2_hospital,4,3,0.6814266784452297,0.06894476773232153,590,24
news2_hospital,4,4,0.5265551643192488,0.12512042814164148,592,24
news2_hospital,5,0,0.7001591435185185,0.14814248842578098,600,24
news2_hospital,5,1,0.6950858496151568,0.17327069245827265,587,24
news2_hospital,5,2,0.710485989492119,0.07929915603164378,595,24
news2_hospital,5,3,0.7401142355008787,0.08904336183797651,593,24
news2_hospital,5,4,0.5408045977011495,0.17241763427284348,604,24
news2_hospital,6,0,0.6645393192488263,0.06553344506280506,592,24
news2_hospital,6,1,0.5204262877442274,0.04235708975783968,587,24
news2_hospital,6,2,0.661969305794607,0.08683257839745555,605,24
news2_hospital,6,3,0.7618281875357347,0.12972600731770423,607,24
news2_hospital,6,4,0.7879358747044917,0.3263835902888518,588,24
news2_hospital,7,0,0.648835676625659,0.09395409155522404,593,24
news2_hospital,7,1,0.8059076340326341,0.23818462585656705,596,24
news2_hospital,7,2,0.6719381860196417,0.1135115161418381,601,24
news2_hospital,7,3,0.6980263157894737,0.07654131963717348,594,24
news2_hospital,7,4,0.5537069468768243,0.05640026652185898,595,24
news2_hospital,8,0,0.6791082895504963,0.16674405261025624,595,24
news2_hospital,8,1,0.5317982456140351,0.04371841112247379,594,24
news2_hospital,8,2,0.6847606689734718,0.14292664168355065,602,24
news2_hospital,8,3,0.7521968365553603,0.0966562784287466,593,24
news2_hospital,8,4,0.7110332749562172,0.19063181193800727,595,24
news2_hospital,9,0,0.7314733450497949,0.08700122065427601,593,24
news2_hospital,9,1,0.5836201950659782,0.1359306378889055,605,24
news2_hospital,9,2,0.7669108940201304,0.21376132460192368,587,24
news2_hospital,9,3,0.6541666666666667,0.09905329526028309,589,24
news2_hospital,9,4,0.6327452667814114,0.09763574450062744,605,24
news2_hospital,10,0,0.720890410958904,0.07049288766084469,608,24
news2_hospital,10,1,0.6666666666666667,0.13142687321359472,588,24
news2_hospital,10,2,0.7319829578278452,0.2350783882222816,601,24
news2_hospital,10,3,0.6431095406360424,0.06145909687482165,590,24
news2_hospital,10,4,0.6086414319248827,0.0931968946955853,592,24
news2_hospital,11,0,0.7265268264840183,0.07275959987305572,608,24
news2_hospital,11,1,0.5873226950354611,0.1105536476836689,588,24
news2_hospital,11,2,0.7553798382437897,0.17997520060352232,601,24
news2_hospital,11,3,0.6388398115429917,0.07611689670557983,590,24
news2_hospital,11,4,0.6741490610328639,0.18576660896614136,592,24
news2_hospital,12,0,0.673855633802817,0.1388320649481379,592,24
news2_hospital,12,1,0.43354055654233276,0.03527830160630639,587,24
news2_hospital,12,2,0.6889343086632242,0.0860108058331719,605,24
news2_hospital,12,3,0.7379931389365352,0.08969746807325746,607,24
news2_hospital,12,4,0.825317671394799,0.45995826373142357,588,24
news2_hospital,13,0,0.6793207159624413,0.10856586873369534,592,24
news2_hospital,13,1,0.5595396684428656,0.045016758772133264,587,24
news2_hospital,13,2,0.6393430866322433,0.07541142702005763,605,24
news2_hospital,13,3,0.726915380217267,0.10478065002506547,607,24
news2_hospital,13,4,0.7969858156028369,0.33042528116769565,588,24
news2_hospital,14,0,0.6624634502923977,0.06059990834675566,594,24
news2_hospital,14,1,0.6367769186712485,0.14557807120335084,606,24
news2_hospital,14,2,0.7199603873239436,0.16183564196753772,592,24
news2_hospital,14,3,0.7893640350877194,0.13239311419608396,594,24
news2_hospital,14,4,0.5536394258933802,0.1548646429956337,593,24
news2_hospital,15,0,0.7357205623901582,0.07652514185595873,593,24
news2_hospital,15,1,0.5832257601835914,0.13379636557458396,605,24
news2_hospital,15,2,0.774866785079929,0.22368375352418285,587,24
news2_hospital,15,3,0.6502581120943954,0.09656962219510051,589,24
news2_hospital,15,4,0.6237808376362592,0.11027455540716517,605,24
news2_hospital,16,0,0.65793720657277,0.06233829132901286,592,24
news2_hospital,16,1,0.49463439905269385,0.03968281497025432,587,24
news2_hospital,16,2,0.7247561675272519,0.13567880521757975,605,24
news2_hospital,16,3,0.7409233847913093,0.09607224511877335,607,24
news2_hospital,16,4,0.8009382387706856,0.35189071570938624,588,24
news2_hospital,17,0,0.6691984953703703,0.14382635780794226,600,24
news2_hospital,17,1,0.6610790408525755,0.12416441614776066,587,24
news2_hospital,17,2,0.7606173380035026,0.08801285870272908,595,24
news2_hospital,17,3,0.7627050380785003,0.12991810087350242,593,24
news2_hospital,17,4,0.5325431034482759,0.10491303702223767,604,24
news2_hospital,18,0,0.7165798611111112,0.15347249439276234,600,24
news2_hospital,18,1,0.6779899348727058,0.13500261396749139,587,24
news2_hospital,18,2,0.7096103327495621,0.08437669383772287,595,24
news2_hospital,18,3,0.7310339777387229,0.09739855401863831,593,24
news2_hospital,18,4,0.5586206896551724,0.14306316218795687,604,24
news2_hospital,19,0,0.710566783831283,0.0707534457614142,593,24
news2_hospital,19,1,0.5975688468158348,0.17670427448978804,605,24
news2_hospital,19,2,0.724282119597395,0.18035390546102537,587,24
news2_hospital,19,3,0.6728982300884955,0.07300522497216089,589,24
news2_hospital,19,4,0.6723680436029834,0.1844153896746145,605,24
